Fraud_Label,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received ,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance, Total ERC20 tnxs, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec addr, ERC20 uniq sent addr.1, ERC20 uniq rec contract addr, ERC20 avg time between sent tnx, ERC20 avg time between rec tnx, ERC20 avg time between rec 2 tnx, ERC20 avg time between contract tnx, ERC20 min val rec, ERC20 max val rec, ERC20 avg val rec, ERC20 min val sent, ERC20 max val sent, ERC20 avg val sent, ERC20 min val sent contract, ERC20 max val sent contract, ERC20 avg val sent contract, ERC20 uniq sent token name, ERC20 uniq rec token name, ERC20 most sent token type, ERC20_most_rec_token_type
0,216.89,46.66,653215.9,1096,8904,0,1646,529,0,640.27128,8.338713,0.03,2000,51.909624,0,0,0,10000,56892.94749,74247.89855,0,17354.95106,135,42960759.65,2966114,0,2,58,0,69,0,0,0,0,0,13331992,401502.4266,0,700000,105932.6429,0,0,0,6,69,BlockchainPoland,BlockchainPoland
0,9110.48,5450.78,819090.13,57,55,0,10,32,0.504,105.198301,16.344094,0,200,15.754779,0,0,0,112,898.0224099,898.9251688,0,0.902758908,98,1617241.141,36583.16801,0,15,42,0,45,0,0,0,0,0,777777,20471.40685,0,16300,1925.429895,0,0,0,10,44,Monetha,KickCoin
0,11.19,49805.08,149448.82,3,3,0,3,1,0.589559,19.999,10.19452,0.588763,19.99818,10.193532,0,0,0,6,30.58059494,30.583559,0,0.00296406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.23,1,1,0,1,1,4.995,4.995,4.995,4.994528,4.994528,4.994528,0,0,0,2,4.994528364,4.995,0,0.000471636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19.27,0,57.8,3,1,0,1,3,101,101,101,0.05,54.632236,33.666149,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2870.43,226763.67,0,79,1,3,0,0,1.02883,0.268551,0,0,0,0,0,0,80,0,21.21551849,0,21.21551849,2,0.563994369,0,0,0,2,0,2,0,0,0,0,0.09509,0.468904,0.281997,0,0,0,0,0,0,0,2,None,DATAcoin
0,63,1210.55,1100320.03,633,876,0,2,3,0.095001,0.2075,0.100074,0.090618,6.554562,0.138166,0,0,0,1509,87.45914015,87.6647455,0,0.205605346,7,1553046137,0,0,0,6,0,7,0,0,0,0,0,1553031895,221863733.9,0,0,0,0,0,0,0,7,None,https://findtherabbit.me
0,158.28,0.63,317.83,2,2,0,2,2,31.594728,69.405272,50.5,21.5,79.499016,50.499508,0,0,0,4,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,156.47,0,312.95,2,1,0,1,2,101,101,101,1.699496,99.29952,50.499508,0,0,0,3,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.48,13900.63,319835.12,22,23,0,2,1,0.003,0.005,0.003261,0,0,0,0,0,0,45,0,0.075,0,0.075,54,1.25E-10,9.71E-11,0,17,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,bitqy,bitqy
0,17339.13,44006.28,253392.72,7,3,0,2,7,0.015,0.18063,0.078543,0,0.097,0.031066,0,0,0,10,0.2174626,0.23563042,0,0.01816782,36,12269,3.000000032,0,3,14,0,14,0,0,0,0,0,12000,371.787879,0,3,1,0,0,0,3,11,Propy,KickCoin
0,0,1564.03,226784.32,0,145,1,2,0,0,0.404503,0.2427,0,0,0,0,0,0,146,0,35.19153639,0,35.19153639,1,0.49612139,0,0,0,1,0,1,0,0,0,0,0.496121,0.496121,0.496121,0,0,0,0,0,0,0,1,None,OmiseGO
0,21801.85,16571.25,536343.98,17,10,0,5,12,0.04968,2.589,0.845591,0,2.69772,0.685475,0,0,0,27,11.6530669,8.455910255,0,-3.197156645,40,86306.46191,36965.2289,0,3,27,0,34,0,0,0,0,0,21180.05283,2332.607079,337.2296,33554.89787,12321.74297,0,0,0,3,32,Republic,Oyster Pearl
0,1876.99,690.72,5826.13,2,3,0,2,1,0.021395,0.221156,0.087982,0.042369,0.220736,0.131553,0,0,0,5,0.263105795,0.263945815,0,0.00084002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,24731.42,1,1,0,1,1,0.418267,0.418267,0.418267,0.417826,0.417826,0.417826,0,0,0,2,0.4178263,0.4182673,0,0.000441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15.22,161.22,340129.2,8713,1287,0,288,53,0.09958,779.214281,32.673136,0,8700,4.816478,0,0,0,10000,41965.969,42050.32618,0,84.35717962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19106.22,11955.68,623697.85,17,25,0,2,4,0.011708,1.011777,0.840221,0.02,3.025407,1.352224,0,0,0,42,22.98781575,21.00552005,0,-1.982295699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37174.25,25247.48,298787.93,6,3,0,1,5,0.177487,0.99997,0.723319,0,0.999642,0.381796,0,0,0,9,2.290777095,2.16995751,0,-0.120819585,15,833904.6513,2905.32592,0,2,8,0,11,0,0,0,0,0,497922.8406,64146.51164,0,2905.325919,1452.66296,0,0,0,2,11,Civic,Kin
0,4140.01,16783.71,121402.32,5,6,0,4,3,1,10,5.827333,0.999559,13.979057,6.992143,0,0,0,11,34.96071463,34.964,0,0.003285371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36979.34,52812.74,559898.43,8,5,0,1,2,0.272182,11.107033,3.028434,0.0034,11.106395,1.892127,0,0,0,13,15.13701716,15.14217079,0,0.005153631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5717.08,200097.8,0,35,1,3,0,0,1.001598,0.88617,0,0,0,0,0,0,36,0,31.01595948,0,31.01595948,1,0.678131104,0,0,0,1,0,1,0,0,0,0,0.678131,0.678131,0.678131,0,0,0,0,0,0,0,1,None,OmiseGO
0,463.89,2449.33,861034.55,251,304,0,1,251,0.019449,1.059149,0.504319,0.001063,1.058726,0.610406,0,0,0,555,153.211798,153.312909,0,0.101111053,2,0.01,100,0,1,1,0,1,0,0,0,0,0.01,0.01,0.01,100,100,100,0,0,0,1,1,blockwell.ai KYC Casper Token,WisePlat Token
0,7121.67,1975.24,310545,40,13,1,12,19,0.000995,10,3.244641,0,16,1.130874,0.02,0.02,0.02,54,45.23494369,42.18033167,0.02,-3.07461202,7,2851.75518,1513.75518,0,1,4,0,4,0,0,0,0,1,1500,712.938795,1,1499,504.58506,0,0,0,2,4,Bancor,ethBo
0,34.08,32176.91,418708.72,12,13,0,2,1,1,789,182.577692,0.999088,788.999392,197.791682,0,0,0,25,2373.500179,2373.51,0,0.00982147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,58.04,2255.6,666270.58,287,288,0,5,2,0.037204,7.453002,0.179909,0.036784,7.452582,0.180115,0,0,0,575,51.69312162,51.81368262,0,0.120561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9725.29,13703.31,705078.12,57,11,0,2,19,1.95,150,57.859091,0,152.38,16.264561,0,0,0,68,927.08,636.45,0,-290.63,36,267577.6186,123856.9,0,4,19,0,28,0,0,0,0,0,81190,8919.253952,1.00E-06,81190,20642.81667,0,0,0,6,26,EOS,KyberNetwork
0,0,0,410.85,1,1,0,1,1,10,10,10,9.99938,9.99938,9.99938,0,0,0,2,9.99938,10,0,0.00062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.55,1308.39,32773.28,25,25,0,3,1,0.09,33,12.860341,0.08958,32.99958,12.859921,0,0,0,50,321.498034,321.508534,0,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,161.06,0.63,323.38,2,2,0,2,2,47.396945,53.603055,50.5,0.809245,100.189771,50.499508,0,0,0,4,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1752.5,12505.59,233625.1,12,17,0,1,1,0.209934,38.42095,4.402489,0.005185,38.420509,6.236433,0,0,0,29,74.8372016,74.84231489,0,0.005113295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26034.83,53919.47,938966.22,5,15,0,1,1,0.161563,99.99,13.161383,1.332871,176.906356,39.335845,0,0,0,20,196.6792241,197.4207472,0,0.741523062,9,830.5011043,0,0,0,6,0,9,0,0,0,0,0,402.019261,92.2779,0,0,0,0,0,0,0,9,None,XENON
0,0,5341.79,133544.85,0,25,1,8,0,0,83,15.373161,0,0,0,0,0,0,26,0,384.3290338,0,384.3290338,1,2.167795107,0,0,0,1,0,1,0,0,0,0,2.167795,2.167795,2.167795,0,0,0,0,0,0,0,1,None,OmiseGO
0,10888.14,14701.83,934281.92,48,28,0,4,32,0.009,277,66.384949,0,298.9,44.613868,0,0,0,76,2141.465672,1858.778572,0,-282.6870991,17,100001165.8,0.016894408,0,2,11,0,14,0,0,0,0,0,100000000,7142940.413,0,0.016891,0.005631,0,0,0,2,14,Storj, 
0,35.95,9869.86,79246.45,8,8,0,2,1,0.1,11,5.751134,0.096476,10.998242,5.749202,0,0,0,16,45.9936199,46.00907467,0,0.015454767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1832.87,291427.1,0,159,1,3,0,0,1.315745,0.49167,0,0,0,0,0,0,160,0,78.17548944,0,78.17548944,3,53.59885269,0,0,0,3,0,3,0,0,0,0,0,52.482882,17.866284,0,0,0,0,0,0,0,3,None,OmiseGO
0,0,4604.71,87489.5,0,19,1,1,0,1.000053,1.002723,1.00107,0,0,0,0,0,0,20,0,19.02033767,0,19.02033767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,56099.5,22861.18,667030.65,7,12,0,5,2,0.034397,2.774583,0.422185,0.000546,2.822678,0.723473,0,0,0,19,5.064310041,5.066214231,0,0.00190419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.96,20612.16,103068.63,4,5,0,2,1,0.1,3.4,1.504994,0.099442,3.399406,1.880722,0,0,0,9,7.522887928,7.52497,0,0.002082072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1884.42,0,1,1,1,0,1.018974,1.018974,1.018974,0,0,0,0,0,0,2,0,1.01897429,0,1.01897429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1557.9,266400.83,0,171,1,2,0,0,12.90679,2.254856,0,0,0,0,0,0,172,0,385.5804046,0,385.5804046,2,0.841600101,0,0,0,2,0,2,0,0,0,0,0.042564,0.799036,0.4208,0,0,0,0,0,0,0,2,None,DATAcoin
0,77.53,0,310.12,4,1,0,1,2,101,101,101,0.05,93.948008,25.249502,0,0,0,5,100.9980078,101,0,0.001992218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46.07,0.61,323.68,7,2,0,2,3,48.302256,52.697744,50.5,1,50.996286,14.428041,0,0,0,9,100.9962858,101,0,0.003714218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9.32,21838.33,502495.97,23,23,0,6,1,0.108614,10.072,1.674898,0.103723,10.070242,1.673275,0,0,0,46,38.48532471,38.52264536,0,0.03732065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18.54,0,55.62,3,1,0,1,3,101,101,101,2.230253,81.39583,33.666149,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27123.04,67845.07,1424221.78,35,7,0,6,18,0.249886,5.223657,1.96783,0,3.5,0.360857,0,0,0,42,12.63,13.77480983,0,1.144809835,116,61301.54742,17285.56559,0,6,48,0,54,0,0,0,0,0,16888,631.974716,0,4520,909.76661,0,0,0,15,54,Loom,EOS
0,0,5195.59,88324.98,0,17,1,2,0,0,129.73,53.395049,0,0,0,0,0,0,18,0,907.7158249,0,907.7158249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15024.23,7033.97,1016313.18,33,74,0,15,33,0.009139,20,3.636828,0,24.384341,8.15488,0,0,0,107,269.1110454,269.1252365,0,0.014191092,18,4642.224122,155.2979075,0,1,13,0,16,0,0,0,0,0,2007.184946,273.072007,155.297908,155.297908,155.297908,0,0,0,1,16,DATAcoin,DATAcoin
0,21.46,0,64.38,3,1,0,1,3,101,101,101,0.430747,56.645718,33.809133,0,0,0,4,101.4273987,101,0,-0.4273987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,17.8,1,1,0,1,1,5,5,5,4.999559,4.999559,4.999559,0,0,0,2,4.999559,5,0,0.000441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,1,0,0.25,0.25,0.25,0,0,0,0,0,0,1,0,0.25,0,0.25,5,71.98685866,0,0,0,5,0,5,0,0,0,0,0,64.851379,14.397372,0,0,0,0,0,0,0,5,None,Livepeer Token
0,43.16,1645.28,293788.7,174,174,0,5,2,0.523199,152.90671,2.531588,0,152.903353,2.544733,0,0,0,348,442.7835492,440.4962864,0,-2.287262838,2,1379.576793,1379.576793,0,1,1,0,1,0,0,0,0,1379.576793,1379.576793,1379.576793,1379.576793,1379.576793,1379.576793,0,0,0,1,1,Qtum,Qtum
0,200.48,1961.63,266432.08,918,42,0,17,59,0.001,5.786382,1.176791,0,6.613,0.091581,0,0,0,960,84.07116017,49.42522041,0,-34.64593976,134,265743.4874,256596.1893,0,9,20,0,24,0,0,0,0,0,33065,3591.128208,0,45535,4276.603154,0,0,0,16,24,ChainLink Token,ChainLink Token
0,157.1,0,314.2,2,1,0,1,2,101,101,101,4.5,96.499016,50.499508,0,0,0,3,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29.98,111.09,299762.78,10000,2,0,1,2720,1,1,1,0.0001,520000,1560.535404,0,0,0,10002,15605354.04,2,0,-15605352.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28669.34,6634.31,242623.3,8,2,0,1,4,0.5,0.565805,0.532903,0,1,0.131917,0,0,0,10,1.055337634,1.065805,0,0.010467366,5,74.08679012,73.88679012,0,2,3,0,3,0,0,0,0,0,73.08679,24.695597,0.8,73.08679,36.943395,0,0,0,2,3,Bancor,Bancor
0,1.88,0.35,6.35,3,2,0,2,3,137.50266,1863.49734,1000.5,0.489057,1492.004984,666.999528,0,0,0,5,2000.998585,2001,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1151.97,245368.8,0,213,1,6,0,0,1.60646,0.880444,0,0,0,0,0,0,214,0,187.5345765,0,187.5345765,3,4.680177999,0,0,0,3,0,3,0,0,0,0,0.265543,3.414635,1.560059,0,0,0,0,0,0,0,3,None,DATAcoin
0,105.03,0,315.08,3,1,0,1,2,101,101,101,0.01,97.469261,33.666171,0,0,0,4,100.9985118,101,0,0.001488218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14.99,0,59.95,4,1,0,1,4,101,101,101,0.217391,97.273042,25.249475,0,0,0,5,100.9979,101,0,0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,58250.62,49049.09,214599.42,2,2,0,2,2,0.424283,0.726918,0.575601,0.423842,0.726477,0.57516,0,0,0,4,1.15031921,1.15120121,0,0.000882,2,14.5703151,0,0,0,2,0,2,0,0,0,0,0.03196,14.538355,7.285158,0,0,0,0,0,0,0,2,None,OmiseGO
0,1473.93,12527.07,494459.63,55,33,0,4,13,0,3.9,0.55116,0,5.2,0.302,0,0,0,88,16.61,18.18828449,0,1.578284487,62,36947.14634,11260,0,2,24,0,34,0,0,0,0,0,10000,637.019764,0,10000,2815,0,0,0,3,34,TenXPay,Delphy Token
0,0,0,6.42,1,1,0,1,1,0.216697,0.216697,0.216697,0.216225,0.216225,0.216225,0,0,0,2,0.216225364,0.216697,0,0.000471636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,107.53,0,322.58,3,1,0,1,3,101,101,101,11.894608,71.40483,33.666179,0,0,0,4,100.9985356,101,0,0.001464437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,15.28,1,1,0,1,1,22,22,22,21.99938,21.99938,21.99938,0,0,0,2,21.99938,22,0,0.00062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.66,9663.03,77325.5,8,8,0,1,1,0.066604,0.126044,0.099387,0.066184,0.125624,0.098967,0,0,0,16,0.79173572,0.79509572,0,0.00336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,49569.04,1671.49,203290.63,4,3,0,1,1,0.99,9.975005,6.062669,0.000661,17.197555,4.546692,0,0,0,7,18.18676767,18.18800599,0,0.00123832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22.77,0,68.3,3,1,0,1,3,101,101,101,0.99916,55.136956,33.666149,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19.32,37581.71,225586.83,5,6,0,3,1,0.04,3.684163,1.53736,0.995357,3.726607,1.843081,0,0,0,11,9.21540373,9.22416272,0,0.00875899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1073.45,2568.64,18862.12,8,4,0,2,4,0.002,2.754043,1.357365,0.01,5.2,1.306254,0,0,0,12,10.45003049,5.42945861,0,-5.02057188,2,3.8,0,0,0,2,0,2,0,0,0,0,0,3.8,1.9,0,0,0,0,0,0,0,2,None,Bancor
0,443.88,6.35,74576.42,72,6710,0,4278,27,1.00E-06,3999.99916,11.407321,0.1,6000,1063.098264,0,0,0,6782,76543.07504,76543.12141,0,0.046368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,108.58,0.82,327.37,3,2,0,2,2,1.273115,99.726885,50.5,0.09,98.408428,33.666143,0,0,0,5,100.9984278,101,0,0.001572218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20.64,2400.86,534882.95,208,221,0,2,1,0.09,1.99865,1.050941,0.08958,15.033002,1.116205,0,0,0,429,232.170672,232.258032,0,0.08736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11375.19,33928.91,997869.97,40,16,0,5,34,0.013635,2.877073,0.954105,0,1,0.181041,0,0,0,56,7.24166,15.26568307,0,8.02402307,52,38397.94387,119.6644575,0,6,35,0,40,0,0,0,0,0,16888,834.73791,0,94,19.944076,0,0,0,6,40,Reputation,Reputation
0,0,12252.86,45101.82,1,3,0,3,1,0.008434,0.2,0.072811,0.19979,0.19979,0.19979,0,0,0,4,0.19979,0.21843421,0,0.01864421,27,4616.353686,0,0,0,25,0,25,0,0,0,0,0,1000,170.976062,0,0,0,0,0,0,0,25,None,BlitzPredict
0,164.72,0,329.43,2,1,0,1,2,101,101,101,0.089485,100.909488,50.499487,0,0,0,3,100.9989738,101,0,0.001026218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.21,0.33,70.3,3,2,0,2,3,16.600597,84.399403,50.5,2.75,63.745107,33.666149,0,0,0,5,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,631.96,3761,21964.78,5,5,0,2,1,0.099073,0.10242,0.100501,0.095395,0.101971,0.099147,0,0,0,10,0.4957327,0.502502921,0,0.006770221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.33,8067.27,1186508.93,143,147,0,3,1,0.016989,1.00063,0.196691,0.047041,0.99993,0.201177,0,0,0,290,28.76824349,28.91356092,0,0.145317434,1,0.01,0,0,0,1,0,1,0,0,0,0,0.01,0.01,0.01,0,0,0,0,0,0,0,1,None,WisePlat Token
0,24.06,0.18,72.55,3,2,0,2,3,17.048517,83.951483,50.5,5.176794,75.464379,33.666149,0,0,0,5,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8513.11,58621.41,378238.12,10,5,0,3,6,0.095,1.7734,1.11734,0,3.2586,0.54076,0,0,0,15,5.4076,5.586698,0,0.179098,23,126755.5167,3789,0,2,8,0,9,0,0,0,0,0,50672,6035.976983,789,3000,1894.5,0,0,0,2,9,StatusNetwork,Pundi X Token
0,0,0,4.57,1,1,0,1,1,3.52,3.52,3.52,3.519528,3.519528,3.519528,0,0,0,2,3.519528364,3.52,0,0.000471636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3117.33,5255.01,241461.3,37,24,0,8,15,0.015,7.016331,2.255861,0,28.323879,1.460487,0,0,0,61,54.03800425,54.14066727,0,0.102663018,36,111194.9942,111169.9942,0,6,10,0,6,0,0,0,0,1.00E-06,58304.821,5559.749712,0,99000,6948.12464,0,0,0,6,6,Ether Token,Bancor
0,160.24,1.23,322.95,2,2,0,2,2,50.158667,50.841333,50.5,1.479434,99.519582,50.499508,0,0,0,4,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44.76,185.67,1053475.48,3269,4886,0,3,3,0,0.711329,0.117293,0.010628,50.069499,0.174921,0,0,0,8155,571.8174644,573.0933493,0,1.275884926,16,90640.50966,0,0,0,13,0,15,0,0,0,0,0,90057,5665.031854,0,0,0,0,0,0,0,15,None,PROVER.IO additional 5% discount
0,12890.02,11153.21,567621.12,25,22,0,6,2,0.094,48.359,5.877088,0.0034,48.35816,5.171304,0,0,0,47,129.2826093,129.2959269,0,0.013317551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,282.88,1,1,0,1,1,3.41,3.41,3.41,3.40938,3.40938,3.40938,0,0,0,2,3.40938,3.41,0,0.00062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22.12,0,66.35,3,1,0,1,3,101,101,101,1.153,64.292224,33.666149,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10876.42,7808.16,544371,40,14,0,8,27,0.059,6.3606,1.917311,0,3.66,0.670025,0,0,0,54,26.801,26.8423493,0,0.0413493,56,96894.88085,97933.85405,0,18,30,0,27,0,0,0,0,0,36118.421,2618.780564,0,36118,5154.413371,0,0,0,12,27,EOS,EOS
0,0,0,299011.27,1,1,0,1,1,9.999528,9.999528,9.999528,9.999108,9.999108,9.999108,0,0,0,2,9.99910837,9.99952837,0,0.00042,5,898.6812582,0,0,0,5,0,5,0,0,0,0,0,696.878912,179.736252,0,0,0,0,0,0,0,5,None,XENON
0,168.89,932.74,875130.48,537,841,0,4,258,0.036047,289.2,2.298781,5.00E-05,99.995,3.59941,0,0,0,1378,1932.883434,1933.274417,0,0.390982455,10,52550.2685,0,0,0,9,0,10,0,0,0,0,0,50074,5255.02685,0,0,0,0,0,0,0,10,None,Livepeer Token
0,0,3193.86,226763.77,0,71,1,2,0,0,1.007648,0.945329,0,0,0,0,0,0,72,0,67.11833937,0,67.11833937,2,2.523366729,0,0,0,2,0,2,0,0,0,0,0.63586,1.887506,1.261683,0,0,0,0,0,0,0,2,None,DATAcoin
0,2.13,5753.66,178418.82,26,31,0,2,1,0.004,1,0.229194,0.04895,0.99895,0.270785,0,0,0,57,7.0404167,7.105,0,0.0645833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,9658.23,1,1,0,1,1,4.995,4.995,4.995,4.99417,4.99417,4.99417,0,0,0,2,4.994170227,4.995,0,0.000829773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8088.17,12594.02,214910.02,11,10,0,10,3,0.074209,1.337412,0.427247,0.003711,1.336202,0.387867,0,0,0,21,4.266531978,4.2724719,0,0.005939922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2478.25,170542.42,879972.9,11,5,0,5,7,0.4509,81.087961,21.799122,0.002103,80.682474,9.899229,0,0,0,16,108.8915242,108.9956107,0,0.10408651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11111.27,0,22222.55,2,1,0,1,2,0.263649,0.263649,0.263649,0.115288,0.147478,0.131383,0,0,0,3,0.26276661,0.26364861,0,0.000882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,312.2,1,1,0,1,1,0.218193,0.218193,0.218193,0.217573,0.217573,0.217573,0,0,0,2,0.21757328,0.21819328,0,0.00062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12.89,1473.71,1701949.42,1129,1145,0,11,2,0.005,19.991049,1.69633,0.06243,19.990629,1.719613,0,0,0,2274,1941.44335,1942.298335,0,0.85498494,5,10112.8888,100,0,1,4,0,4,0,0,0,0,0,10106,2528.2222,100,100,100,0,0,0,1,4,blockwell.ai KYC Casper Token,www.pnztrust.com
0,3.64,10065.3,130896.27,13,13,0,2,13,0.094681,11.09407,1.080114,0.094219,11.093621,1.079675,0,0,0,26,14.03577308,14.04148731,0,0.005714234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5273.01,585304.28,0,111,1,9,0,0,1.001621,0.340555,0,0,0,0,0,0,112,0,37.80156772,0,37.80156772,3,1.66566775,0,0,0,3,0,3,0,0,0,0,0.083031,1,0.555223,0,0,0,0,0,0,0,3,None,DATAcoin
